Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
09/10/2015,Completed,09/10/2015,15-04695858,Graffiti Removal,Brick - Painted,Front,3228 S BELL AVE,60608,1161805.779091,1883230.95202487,25,9,59,,41.83515057958348,-87.68188285108232,"(41.83515057958348, -87.68188285108232)"
09/10/2015,Completed,09/10/2015,15-04699864,Graffiti Removal,Metal - Painted,Traffic Control Box,1850 W CUYLER AVE,60613,1163525.73002633,1926940.40000932,47,19,5,31,41.95524304209952,-87.67618388566127,"(41.95524304209952, -87.67618388566127)"
09/10/2015,Completed,09/10/2015,15-04695194,Graffiti Removal,Metal - Painted,Dumpster,805 N MILWAUKEE AVE,60642,1168763.34746947,1905554.70151785,27,12,24,29,41.896458978042936,-87.65552581829893,"(41.896458978042936, -87.65552581829893)"
09/10/2015,Completed,09/10/2015,15-04695894,Graffiti Removal,Metal - Painted,Pole,2915 W BELMONT AVE,60618,1156313.91999319,1921131.6915235,33,14,21,,41.93926046958432,-87.7008886418664,"(41.93926046958432, -87.7008886418664)"
09/10/2015,Completed - Dup,09/10/2015,15-04698429,Graffiti Removal,Other/Unknown Surface,Side,1613 W WARREN BLVD,60612,1165656.59653316,1900431.2993892,27,12,28,,41.88226108347275,-87.66742389953902,"(41.88226108347275, -87.66742389953902)"
09/10/2015,Completed,09/14/2015,15-04708950,Graffiti Removal,Brick - Painted,Side,3514 S WESTERN AVE,60609,1160936.77590229,1881317.144377,12,9,59,,41.829789788886494,-87.68516513214217,"(41.829789788886494, -87.68516513214217)"
09/10/2015,Completed,09/10/2015,15-04695874,Graffiti Removal,Brick - Unpainted,Front,1435 W FULTON ST,60607,1166742.61790409,1901970.10062862,27,12,28,,41.88644925206246,-87.6639091395332,"(41.88644925206246, -87.6639091395332)"
09/10/2015,Completed - Dup,09/10/2015,15-04695782,Graffiti Removal,Brick - Painted,Front,7215 S STONY ISLAND AVE,60649,1188056.86849227,1857562.479122,7,3,43,42,41.76378451377725,-87.58571743772417,"(41.76378451377725, -87.58571743772417)"
09/10/2015,Completed,09/10/2015,15-04695508,Graffiti Removal,Other / Unknown Surface,Front,2130 N KENNETH AVE,60639,1146373.80817231,1913787.50178151,36,25,20,,41.9198011703459,-87.73779101010214,"(41.9198011703459, -87.73779101010214)"
09/10/2015,Completed - Dup,09/10/2015,15-04690515,Graffiti Removal,Brick - Unpainted,Garage,4041 W 61ST ST,60629,1150370.56690181,1863841.54242601,23,8,65,,41.782166847404625,-87.72448121834486,"(41.782166847404625, -87.72448121834486)"
09/10/2015,Completed,09/10/2015,15-04695358,Graffiti Removal,Brick - Painted,Front,4910 S ROCKWELL ST,60632,1159869.09991149,1871898.68002285,14,9,63,,41.8042712966041,-87.68935112596526,"(41.8042712966041, -87.68935112596526)"
09/10/2015,Completed,09/11/2015,15-04702972,Graffiti Removal,Metal - Painted,Pole,2201 W 19TH ST,60608,1161997.13551344,1890711.38826963,25,12,31,,41.85566749722515,-87.68096743233617,"(41.85566749722515, -87.68096743233617)"
09/10/2015,Completed,09/10/2015,15-04694419,Graffiti Removal,Metal - Painted,Traffic Control Box,3357 W IRVING PARK RD,60618,1153215.19289664,1926391.58818196,33,17,16,,41.95374910604964,-87.71276213999056,"(41.95374910604964, -87.71276213999056)"
09/10/2015,Completed - Dup,09/10/2015,15-04695278,Graffiti Removal,Metal - Painted,Garage,6120 W ROSCOE ST,60634,1134985.19517875,1921969.49931506,36,16,17,,41.942181933221335,-87.77966812614693,"(41.942181933221335, -87.77966812614693)"
09/10/2015,Completed,09/10/2015,15-04695891,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1326 N MILWAUKEE AVE,60622,1164717.40013374,1908976.41006739,1,14,24,33,41.90575259936398,-87.67045949734617,"(41.90575259936398, -87.67045949734617)"
09/10/2015,Completed - Dup,09/10/2015,15-04694880,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,1750 N KIMBALL AVE,60647,1153422.91938856,1911625.85511714,26,14,23,,41.91330508912271,-87.71193569240883,"(41.91330508912271, -87.71193569240883)"
09/10/2015,Completed,09/10/2015,15-04695881,Graffiti Removal,Brick - Painted,Garage,3234 S BELL AVE,60608,1161812.879091,1883190.95202487,25,9,59,,41.83499219581129,-87.68179010303014,"(41.83499219581129, -87.68179010303014)"
09/10/2015,Completed,09/10/2015,15-04695884,Graffiti Removal,Metal - Painted,Front,3049 N FRANCISCO AVE,60618,1156512.68333398,1920230.3087194,33,14,21,,41.93718488777989,-87.70006534662078,"(41.93718488777989, -87.70006534662078)"
09/10/2015,Completed,09/10/2015,15-04695879,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1445 N MILWAUKEE AVE,60622,1163762.36126805,1909780.23160469,1,14,24,33,41.90825609221714,-87.67392438084876,"(41.90825609221714, -87.67392438084876)"
09/10/2015,Completed,09/10/2015,15-04695245,Graffiti Removal,Metal - Painted,Traffic Control Box,1551 N DAMEN AVE,60622,1162775.94402794,1910328.05013343,1,14,24,33,41.90978800754395,-87.67729930494242,"(41.90978800754395, -87.67729930494242)"
09/10/2015,Completed - Dup,09/10/2015,15-04693755,Graffiti Removal,Brick - Painted,Garage,2228 S WOOD ST,60608,1164723.13009008,1889131.73997647,25,10,31,,41.85143126064753,-87.67106111995525,"(41.85143126064753, -87.67106111995525)"
09/10/2015,Completed - Dup,09/10/2015,15-04690516,Graffiti Removal,Brick - Unpainted,Garage,4051 W 61ST ST,60629,1150320.86690181,1863840.44242601,23,8,65,,41.78216169885085,-87.72490334098825,"(41.78216169885085, -87.72490334098825)"
09/10/2015,Completed,09/10/2015,15-04695888,Graffiti Removal,Brick - Painted,Garage,3232 S BELL AVE,60608,1161810.479091,1883204.25202487,25,9,59,,41.83504499041046,-87.68182101899717,"(41.83504499041046, -87.68182101899717)"
09/10/2015,Completed,09/10/2015,15-04695223,Graffiti Removal,Brick - Unpainted,Front,1552 N DAMEN AVE,60622,1162775.14402794,1910334.75013343,1,14,24,33,41.90974252720632,-87.67759198640634,"(41.90974252720632, -87.67759198640634)"
09/10/2015,Completed,09/10/2015,15-04695885,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1560 N MILWAUKEE AVE,60622,1162991.11848325,1910434.44219595,1,14,24,33,41.9097737118627,-87.67674794453644,"(41.9097737118627, -87.67674794453644)"
09/10/2015,Completed,09/10/2015,15-04695357,Graffiti Removal,Metal - Painted,Pole,4648 N WESTERN AVE,60625,1159529.41569533,1930860.88651554,47,19,4,21,41.96624528897956,-87.68898044271577,"(41.96624528897956, -87.68898044271577)"
09/10/2015,Completed,09/10/2015,15-04695136,Graffiti Removal,Metal - Painted,Dumpster,731 N MILWAUKEE AVE,60642,1169365.22593383,1905046.25919653,27,12,24,29,41.894981916717086,-87.65323910270845,"(41.894981916717086, -87.65323910270845)"
09/10/2015,Completed,09/10/2015,15-04695958,Graffiti Removal,Metal - Painted,Fence,2911 W BELMONT AVE,60618,1156359.8860948,1921132.52730952,33,14,21,,41.939261445482764,-87.7007311277471,"(41.939261445482764, -87.7007311277471)"
09/10/2015,Completed,09/11/2015,15-04703108,Graffiti Removal,Metal - Painted,Pole,1834 W 18TH ST,60608,1164425.43492169,1891434.78202077,25,12,31,,41.85781477664596,-87.67251725729129,"(41.85781477664596, -87.67251725729129)"
09/10/2015,Completed,09/10/2015,15-04695942,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1244 N MILWAUKEE AVE,60622,1165362.68330894,1908434.35782437,1,14,24,33,41.90429950785794,-87.66817490203533,"(41.90429950785794, -87.66817490203533)"
09/10/2015,Completed,09/10/2015,15-04695251,Graffiti Removal,Metal - Painted,Traffic Control Box,1549 N DAMEN AVE,60622,1162777.34402794,1910314.65013343,1,14,24,33,41.909728555248364,-87.6772976344993,"(41.909728555248364, -87.6772976344993)"
09/10/2015,Completed,09/10/2015,15-04695130,Graffiti Removal,Wood - Painted,Front,707 N MILWAUKEE AVE,60642,1169557.00177435,1904880.31978397,27,12,24,29,41.89459769538718,-87.65264252454139,"(41.89459769538718, -87.65264252454139)"
09/10/2015,Completed,09/10/2015,15-04695913,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1532 N MILWAUKEE AVE,60622,1163171.12000098,1910280.86001124,1,14,24,33,41.9092785587561,-87.67597394097034,"(41.9092785587561, -87.67597394097034)"
09/10/2015,Completed,09/10/2015,15-04695919,Graffiti Removal,Brick - Painted,Front,1600 W 44TH ST,60609,1166410.12272199,1875542.03597074,15,9,61,10,41.81416811634221,-87.66517558462432,"(41.81416811634221, -87.66517558462432)"
09/10/2015,Completed,09/14/2015,15-04707432,Graffiti Removal,Marble/Granite,Front,246 E RIVERWALK,60601,1178103.6763,1902699.9129,42,1,32,,41.888394325290264,-87.62041683495804,"(41.888394325290264, -87.62041683495804)"
09/10/2015,Completed,09/14/2015,15-04708747,Graffiti Removal,Metal - Painted,Pole,6929 N CLARK ST,60626,1163554.56512044,1945984.57269665,49,24,1,24,42.00749019265284,-87.67346271180648,"(42.00749019265284, -87.67346271180648)"
09/10/2015,Completed,09/10/2015,15-04695332,Graffiti Removal,Metal - Painted,Pole,2221 W LELAND AVE,60625,1160655.31150531,1931158.46198408,47,19,4,21,41.96672624563958,-87.68487541946602,"(41.96672624563958, -87.68487541946602)"
09/10/2015,Completed,09/14/2015,15-04706420,Graffiti Removal,Other/Unknown Surface,Fence,2232 N DOMINICK ST,60614,1165549.77802414,1914986.51069987,2,18,7,,41.922257348607005,-87.66715407882307,"(41.922257348607005, -87.66715407882307)"
09/10/2015,Completed,09/10/2015,15-04695287,Graffiti Removal,Metal - Painted,Garage,5042 W WRIGHTWOOD AVE,60639,1142332.35591351,1916827.06608773,31,25,19,,41.92793082805635,-87.75309011315005,"(41.92793082805635, -87.75309011315005)"
09/10/2015,Completed,09/14/2015,15-04706992,Graffiti Removal,Brick - Painted,Front,1200 W HOOD AVE,60660,1167186.29001749,1940986.05001626,48,24,77,26,41.993734525273716,-87.6605059698193,"(41.993734525273716, -87.6605059698193)"
09/10/2015,Completed,09/10/2015,15-04695354,Graffiti Removal,Other / Unknown Surface,Front,5041 W WELLINGTON AVE,60641,1142243.72860114,1919477.10012493,31,25,19,,41.934987108806034,-87.75329181195556,"(41.934987108806034, -87.75329181195556)"
09/10/2015,Completed,09/10/2015,15-04695276,Graffiti Removal,Metal - Painted,Dumpster,1955 W LELAND AVE,60640,1162464.4184315,1931222.4002252,47,19,4,31,41.966820879276256,-87.67830211260328,"(41.966820879276256, -87.67830211260328)"
09/10/2015,Completed,09/10/2015,15-04695272,Graffiti Removal,Metal - Painted,Dumpster,4637 N DAMEN AVE,60625,1162171.04478941,1930911.86006887,47,19,4,31,41.96623164391727,-87.67896608867449,"(41.96623164391727, -87.67896608867449)"
09/10/2015,Completed,09/10/2015,15-04695131,Graffiti Removal,Other / Unknown Surface,Garbage Cart,2163 W LELAND AVE,60625,1161120.26487036,1931186.24520409,47,19,4,,41.96674977021709,-87.68321444289043,"(41.96674977021709, -87.68321444289043)"
09/10/2015,Completed,09/10/2015,15-04695327,Graffiti Removal,Other / Unknown Surface,Front,4815 W WELLINGTON AVE,60641,1143754.24292701,1919513.4382924,31,25,19,,41.93506224978197,-87.74739373267319,"(41.93506224978197, -87.74739373267319)"
09/10/2015,Completed,09/10/2015,15-04695324,Graffiti Removal,Glass,Front,4210 W CONGRESS PKWY,60624,1148404.86551309,1897359.81648483,28,11,26,,41.87440183165547,-87.73085092195103,"(41.87440183165547, -87.73085092195103)"
09/10/2015,Completed,09/10/2015,15-04695289,Graffiti Removal,Metal - Painted,Dumpster,4615 N DAMEN AVE,60625,1162181.00800489,1930550.17427466,47,19,4,31,41.965553851840504,-87.6789491893846,"(41.965553851840504, -87.6789491893846)"
09/10/2015,Completed,09/10/2015,15-04695135,Graffiti Removal,Metal - Painted,Pole,2202 W EASTWOOD AVE,60625,1160837.12200734,1930844.93392024,47,19,4,21,41.96604374977681,-87.68417575052243,"(41.96604374977681, -87.68417575052243)"
09/10/2015,Completed,09/10/2015,15-04695323,Graffiti Removal,Other / Unknown Surface,Garbage Cart,2219 W LELAND AVE,60625,1160673.01150531,1931160.36198408,47,19,4,21,41.96672731414171,-87.68480303843262,"(41.96672731414171, -87.68480303843262)"
09/10/2015,Completed,09/10/2015,15-04695305,Graffiti Removal,Metal - Painted,Pole,2213 W LELAND AVE,60625,1160726.41150531,1931166.16198408,47,19,4,21,41.966730512796296,-87.68458586519141,"(41.966730512796296, -87.68458586519141)"
09/10/2015,Completed,09/10/2015,15-04695301,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,2007 N DAMEN AVE,60647,1162708.07349626,1913377.85199459,32,14,22,33,41.91798596570304,-87.67748252614699,"(41.91798596570304, -87.67748252614699)"
09/10/2015,Completed,09/10/2015,15-04695290,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1432 W TAYLOR ST,60607,1166856.74999518,1895683.32018517,28,12,28,,41.869428920198175,-87.66293977627403,"(41.869428920198175, -87.66293977627403)"
09/10/2015,Completed,09/10/2015,15-04695297,Graffiti Removal,Glass,Front,1519 W MADISON ST,60607,1166231.17722622,1900109.06038591,28,12,28,,41.88135886163692,-87.66524938888526,"(41.88135886163692, -87.66524938888526)"
09/10/2015,Completed,09/10/2015,15-04695320,Graffiti Removal,Metal - Painted,Garage,4818 W OAKDALE AVE,60641,1143746.62000121,1919179.9399996,31,25,19,,41.93436854057141,-87.74751369609952,"(41.93436854057141, -87.74751369609952)"
09/10/2015,Completed,09/10/2015,15-04695314,Graffiti Removal,Brick - Painted,Rear,2840 N CICERO AVE,60641,1143890.43999348,1918567.54002396,31,25,19,,41.93278078445189,-87.74679223013986,"(41.93278078445189, -87.74679223013986)"
09/10/2015,Completed,09/10/2015,15-04695307,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,308 S KOSTNER AVE,60624,1147105.62799495,1898238.2824919,28,11,26,,41.87664502109639,-87.73548484241813,"(41.87664502109639, -87.73548484241813)"
09/10/2015,Completed,09/10/2015,15-04695319,Graffiti Removal,Metal - Painted,Garbage Cart,2217 W LELAND AVE,60625,1160690.81150531,1931162.36198408,47,19,4,21,41.96672838040558,-87.68473064735406,"(41.96672838040558, -87.68473064735406)"
09/10/2015,Completed,09/10/2015,15-04695317,Graffiti Removal,Metal - Painted,Pole,4220 W CONGRESS PKWY,60624,1148337.56551309,1897358.01648483,28,11,26,,41.87439611776788,-87.73123061538972,"(41.87439611776788, -87.73123061538972)"
09/10/2015,Completed,09/10/2015,15-04695352,Graffiti Removal,Metal - Painted,Pole,4644 N WESTERN AVE,60625,1159530.01569533,1930839.38651554,47,19,4,21,41.9661432137312,-87.68897723920617,"(41.9661432137312, -87.68897723920617)"
09/10/2015,Completed,09/10/2015,15-04695342,Graffiti Removal,Brick - Painted,Side,4646 N WESTERN AVE,60625,1159529.71569533,1930850.08651554,47,19,4,21,41.966194251367234,-87.68897884093153,"(41.966194251367234, -87.68897884093153)"
09/10/2015,Completed,09/10/2015,15-04695349,Graffiti Removal,Brick - Painted,Front,4900 S ROCKWELL ST,60632,1159867.69991149,1871952.08002285,14,9,63,,41.8042712966041,-87.68935112596526,"(41.8042712966041, -87.68935112596526)"
09/10/2015,Completed,09/10/2015,15-04695338,Graffiti Removal,Other / Unknown Surface,Front,5040 W OAKDALE AVE,60641,1142262.26890757,1919144.45513279,31,25,19,,41.934292400093014,-87.75326159703789,"(41.934292400093014, -87.75326159703789)"
09/10/2015,Completed,09/10/2015,15-04695333,Graffiti Removal,Brick - Painted,Front,5043 S HOMAN AVE,60632,1154560.49987148,1870980.75997175,14,8,63,,41.80130122638016,-87.70855236451564,"(41.80130122638016, -87.70855236451564)"
09/10/2015,Completed,09/10/2015,15-04695348,Graffiti Removal,Wood - Painted,Door,2759 S AVERS AVE,60623,1151155.05129269,1885379.1913052,22,10,30,,41.84072016138191,-87.72064268688716,"(41.84072016138191, -87.72064268688716)"
09/10/2015,Completed,09/10/2015,15-04694415,Graffiti Removal,Metal - Painted,Traffic Control Box,3535 W LAWRENCE AVE,60625,1151827.63212396,1931663.85408128,33,17,14,,41.96825176782278,-87.71724871274057,"(41.96825176782278, -87.71724871274057)"
09/10/2015,Completed,09/10/2015,15-04695499,Graffiti Removal,Metal - Painted,Rear,2323 N KNOX AVE,60639,1145008.94987455,1915042.54998968,36,25,19,,41.92317701316078,-87.74247425519968,"(41.92317701316078, -87.74247425519968)"
09/10/2015,Completed,09/10/2015,15-04695473,Graffiti Removal,Metal - Painted,Rear,2909 N CENTRAL AVE,60634,1138533.94772643,1918782.28020754,31,25,19,2,41.93342115271445,-87.76617299103259,"(41.93342115271445, -87.76617299103259)"
09/10/2015,Completed,09/10/2015,15-04695488,Graffiti Removal,Metal - Painted,Front,2834 W MONTROSE AVE,60618,1156568.56050857,1929103.28410515,33,17,14,60,41.961350180797695,-87.69990721029141,"(41.961350180797695, -87.69990721029141)"
09/10/2015,Completed,09/10/2015,15-04693733,Graffiti Removal,Brick - Unpainted,Overpass,376 W LAKE ST,60606,1173858.70948086,1901717.18871455,42,1,32,,41.88583386506644,-87.63704637230629,"(41.88583386506644, -87.63704637230629)"
09/10/2015,Completed,09/10/2015,15-04695503,Graffiti Removal,Metal - Painted,Pole,1625 W 18TH PL,60608,1165761.63226866,1891135.31050179,25,12,31,,41.85675071445665,-87.66726953876342,"(41.85675071445665, -87.66726953876342)"
09/10/2015,Completed,09/10/2015,15-04695431,Graffiti Removal,Metal - Painted,Door,2701 S DRAKE AVE,60623,1153138.11291064,1885824.82297641,22,10,30,,41.84247751987094,-87.7133735641422,"(41.84247751987094, -87.7133735641422)"
09/10/2015,Completed,09/10/2015,15-04695460,Graffiti Removal,Metal - Painted,Dumpster,1624 W 19TH ST,60608,1165772.22001399,1890803.05919904,25,12,31,,41.856058388133185,-87.66724753083064,"(41.856058388133185, -87.66724753083064)"
09/10/2015,Completed,09/10/2015,15-04695504,Graffiti Removal,Brick - Painted,Side,3545 N KEDZIE AVE,60618,1154420.73371433,1923521.17476834,33,17,21,,41.94607249052782,-87.70766076019731,"(41.94607249052782, -87.70766076019731)"
09/10/2015,Completed,09/10/2015,15-04695428,Graffiti Removal,Metal - Painted,Door,2911 N CENTRAL AVE,60634,1138533.44772643,1918795.78020754,31,25,19,2,41.93347788152589,-87.76617481647936,"(41.93347788152589, -87.76617481647936)"
09/10/2015,Completed,09/10/2015,15-04695370,Graffiti Removal,Brick - Painted,Front,4020 S ROCKWELL ST,60632,1159698.10479534,1877829.43010684,12,9,58,,41.82045112785845,-87.68981256892972,"(41.82045112785845, -87.68981256892972)"
09/10/2015,Completed,09/10/2015,15-04695414,Graffiti Removal,Brick - Painted,Front,2320 W 48TH PL,60609,1161681.81000064,1872460.29989987,15,9,61,,41.80580939048026,-87.68284496441514,"(41.80580939048026, -87.68284496441514)"
09/10/2015,Completed,09/10/2015,15-04695376,Graffiti Removal,Metal - Painted,Newspaper Box,4647 N WESTERN AVE,60625,1159529.51569533,1930855.48651554,47,19,4,21,41.96619939133547,-87.6886847672621,"(41.96619939133547, -87.6886847672621)"
09/10/2015,Completed,09/10/2015,15-04695393,Graffiti Removal,Metal - Painted,Rear,3015 N CENTRAL AVE,60634,1138511.22317,1919488.36060165,31,25,19,2,41.93539254860123,-87.76624229501445,"(41.93539254860123, -87.76624229501445)"
09/10/2015,Completed,09/11/2015,15-04702847,Graffiti Removal,Brick - Unpainted,Side,3222 W 55TH ST,60632,1155747.38069724,1867969.494269,14,8,63,,41.79360769146069,-87.70463033534034,"(41.79360769146069, -87.70463033534034)"
09/10/2015,Completed,09/10/2015,15-04694409,Graffiti Removal,Metal - Painted,Traffic Control Box,3533 W LAWRENCE AVE,60625,1151837.23212396,1931664.15408128,33,17,14,,41.96825258693871,-87.71717011906637,"(41.96825258693871, -87.71717011906637)"
09/10/2015,Completed,09/10/2015,15-04695453,Graffiti Removal,Brick - Painted,Front,2330 W 48TH PL,60609,1161856.01000064,1872464.59989987,15,9,61,,41.80580348691827,-87.68326911825663,"(41.80580348691827, -87.68326911825663)"
09/10/2015,Completed,09/10/2015,15-04695487,Graffiti Removal,Brick - Painted,Rear,1701 W 18TH PL,60608,1165313.74006834,1891124.44599507,25,12,31,,41.85673361780102,-87.66865303442981,"(41.85673361780102, -87.66865303442981)"
09/10/2015,Completed,09/10/2015,15-04695576,Graffiti Removal,Brick - Unpainted,Front,5700 S KILDARE AVE,60629,1148672.66570306,1866462.07508474,13,8,62,,41.789409304196525,-87.7305493998775,"(41.789409304196525, -87.7305493998775)"
09/10/2015,Completed,09/10/2015,15-04695479,Graffiti Removal,Brick - Painted,Front,4834 S OAKLEY AVE,60609,1161855.91000064,1872455.29989987,15,9,61,,41.80561226466962,-87.68204209328057,"(41.80561226466962, -87.68204209328057)"
09/10/2015,Completed,09/10/2015,15-04695486,Graffiti Removal,Brick - Painted,Rear,2840 N CENTRAL AVE,60634,1138548.77756622,1918326.00518084,31,25,19,,41.932497033339985,-87.76643640124306,"(41.932497033339985, -87.76643640124306)"
09/10/2015,Completed,09/11/2015,15-04702861,Graffiti Removal,Metal - Painted,Rear,5338 S KEDZIE AVE,60632,1155956.49517199,1868935.37988158,14,8,63,,41.79597061039217,-87.70377338190075,"(41.79597061039217, -87.70377338190075)"
